DOC 3 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_03
as	1630.000000
is	1627.000000
was	1471.000000
for	1380.000000
with	1297.000000
by	1239.000000
that	1234.000000
on	983.000000
are	945.000000
or	870.000000
from	853.000000
were	797.000000
it	761.000000
caravaggio	656.788590
be	646.000000

DOC 63 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_63
the	12733.000000
of	6305.000000
and	4645.000000
in	4448.000000
to	3784.000000
is	2006.000000
as	1798.000000
that	1492.000000
for	1444.000000
was	1349.000000
by	1329.000000
with	1250.000000
on	1067.000000
be	765.000000
it	761.000000
from	717.000000
an	696.000000
this	670.000000
are	648.000000
at	644.000000

DOC 67 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_67
the	11661.000000
of	5913.000000
and	4934.000000
in	4481.000000
to	3383.000000
is	1841.000000
as	1535.000000
was	1277.000000
by	1256.000000
for	1233.000000
with	1124.000000
that	1101.000000
on	924.000000
are	913.000000
from	790.000000
disco	783.103464
it	716.000000
which	669.000000
or	653.000000
an	623.000000

DOC 71 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_71
the	11906.000000
of	6328.000000
and	4852.000000
in	4610.000000
to	3689.000000
is	2015.000000
as	1676.000000
was	1559.000000
for	1559.000000
by	1327.000000
that	1282.000000
with	1263.000000
on	1116.000000
maradona	1101.127968
his	855.000000
it	827.000000
from	821.000000
or	802.000000
he	796.000000
are	796.000000

DOC 75 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_75
the	12278.000000
of	5307.000000
and	5129.000000
in	4857.000000
to	3544.000000
was	1855.000000
for	1694.000000
as	1605.000000
is	1430.000000
with	1376.000000
on	1370.000000
that	1244.000000
his	1204.000000
by	1160.000000
he	1028.000000
from	863.000000
are	810.000000
at	798.000000
bowie	793.482225
an	695.000000

DOC 79 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_79
the	12936.000000
of	6698.000000
and	5192.000000
in	4356.000000
to	3608.000000
is	2045.000000
as	1481.000000
that	1465.000000
for	1311.000000
by	1288.000000
was	1258.000000
with	1197.000000
on	1104.000000
are	1026.000000
ecuador	954.000628
from	854.000000
his	791.000000
an	789.000000
it	786.000000
presley	733.665114

DOC 83 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_83
the	12170.000000
of	6786.000000
and	4533.000000
in	4214.000000
to	3824.000000
is	2297.000000
as	1639.000000
that	1561.000000
for	1428.000000
by	1229.000000
with	1156.000000
was	1153.000000
on	1048.000000
are	987.000000
an	883.000000
it	869.000000
be	828.000000
his	824.000000
from	793.000000
or	783.000000

DOC 87 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_87
the	12449.000000
of	6954.000000
and	4933.000000
in	4435.000000
to	3992.000000
was	1983.000000
as	1615.000000
his	1508.000000
by	1363.000000
for	1321.000000
that	1318.000000
is	1242.000000
on	1135.000000
he	1071.000000
with	999.000000
erasmus	896.445663
from	880.000000
an	746.000000
elgar	723.875625
at	719.000000

DOC 91 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_91
the	12137.000000
of	6275.000000
and	4993.000000
in	4562.000000
to	3434.000000
is	1854.000000
as	1597.000000
was	1396.000000
that	1342.000000
for	1319.000000
by	1271.000000
with	1144.000000
zappa	1109.942625
on	1063.000000
are	950.000000
nietzsche	878.922660
from	829.000000
his	820.000000
it	770.000000
or	707.000000

DOC 95 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_95
the	12380.000000
of	6656.000000
and	5195.000000
in	4288.000000
to	3853.000000
is	1914.000000
that	1832.000000
as	1723.000000
was	1369.000000
by	1314.000000
for	1308.000000
on	1094.000000
with	1087.000000
from	956.000000
are	811.000000
it	807.000000
or	723.000000
freyja	722.615229
douglass	711.159489
an	704.000000

DOC 99 C:\Users\raffa\OneDrive\Desktop\fullEnglish\AA\wiki_99
the	12788.000000
of	6428.000000
and	4598.000000
in	4159.000000
to	3503.000000
is	2035.000000
as	1569.000000
was	1344.000000
by	1335.000000
that	1301.000000
for	1269.000000
with	1116.000000
on	1093.000000
are	906.000000
from	858.000000
it	782.000000
or	773.000000
be	712.000000
an	675.000000
this	601.000000

